date,month_year,boutique_id,boutique_name,market,category,product,forecast_demand,actual_demand,stock_available,stock_cover_weeks,reorder_point,lead_time_days,stockout_risk,overstock_risk,waitlist_count,sales_velocity,unit_cost_usd
2025-07-26,Jul 2025,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Watches,Panthère de Aurelle Watch,79,73,71,4.1,31,12,Low,Low,2,17.4,9074.71
2025-08-25,Aug 2025,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Watches,Panthère de Aurelle Watch,84,72,102,6.0,33,27,Low,Medium,32,17.1,9074.71
2025-09-24,Sep 2025,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Watches,Panthère de Aurelle Watch,121,141,95,2.8,48,45,Low,Low,25,33.6,9074.71
2025-10-24,Oct 2025,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Watches,Panthère de Aurelle Watch,132,121,120,4.2,52,20,Low,Low,10,28.8,9074.71
2025-11-23,Nov 2025,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Watches,Panthère de Aurelle Watch,116,107,117,4.6,46,33,Low,Low,5,25.5,9074.71
2024-07-01,Jul 2024,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Watches,Panthère de Aurelle Watch,27,28,26,3.9,10,44,Low,Low,16,6.7,9074.71
2024-07-31,Jul 2024,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Watches,Panthère de Aurelle Watch,27,27,27,4.2,10,73,Low,Low,14,6.4,9074.71
2024-08-30,Aug 2024,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Watches,Panthère de Aurelle Watch,28,27,31,4.8,11,65,Low,Low,13,6.4,9074.71
2024-09-29,Sep 2024,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Watches,Panthère de Aurelle Watch,41,41,29,3.0,16,80,Medium,Low,3,9.8,9074.71
2024-10-29,Oct 2024,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Watches,Panthère de Aurelle Watch,45,45,41,3.8,18,16,Low,Low,7,10.7,9074.71
2024-11-28,Nov 2024,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Watches,Panthère de Aurelle Watch,39,35,32,3.9,15,73,Low,Low,3,8.3,9074.71
2024-12-28,Dec 2024,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Watches,Panthère de Aurelle Watch,48,55,67,5.1,19,33,Low,Medium,3,13.1,9074.71
2025-01-27,Jan 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Watches,Panthère de Aurelle Watch,52,47,44,3.9,20,74,Low,Low,13,11.2,9074.71
2025-02-26,Feb 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Watches,Panthère de Aurelle Watch,50,51,61,5.0,20,80,Low,Medium,1,12.1,9074.71
2025-03-28,Mar 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Watches,Panthère de Aurelle Watch,36,34,29,3.6,14,50,Low,Low,6,8.1,9074.71
2025-04-27,Apr 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Watches,Panthère de Aurelle Watch,34,32,45,5.9,13,31,Low,Medium,16,7.6,9074.71
2025-05-27,May 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Watches,Panthère de Aurelle Watch,39,35,41,4.9,15,84,Low,Low,7,8.3,9074.71
2025-06-26,Jun 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Watches,Panthère de Aurelle Watch,32,32,35,4.6,12,82,Low,Low,14,7.6,9074.71
2025-07-26,Jul 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Watches,Panthère de Aurelle Watch,27,32,23,3.0,10,76,Low,Low,4,7.6,9074.71
2025-08-25,Aug 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Watches,Panthère de Aurelle Watch,28,32,34,4.5,11,39,Low,Medium,4,7.6,9074.71
2025-09-24,Sep 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Watches,Panthère de Aurelle Watch,41,42,31,3.1,16,54,Low,Low,7,10.0,9074.71
2025-10-24,Oct 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Watches,Panthère de Aurelle Watch,45,49,60,5.1,18,26,Low,Medium,15,11.7,9074.71
2025-11-23,Nov 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Watches,Panthère de Aurelle Watch,39,37,31,3.5,15,40,Low,Low,6,8.8,9074.71
2024-07-01,Jul 2024,cn-1,Aurelle Plaza 66 Shanghai,China,Watches,Panthère de Aurelle Watch,84,80,68,3.6,33,29,Low,Low,25,19.0,9074.71
2024-07-31,Jul 2024,cn-1,Aurelle Plaza 66 Shanghai,China,Watches,Panthère de Aurelle Watch,84,86,76,3.7,33,18,Low,Low,30,20.5,9074.71
2024-08-30,Aug 2024,cn-1,Aurelle Plaza 66 Shanghai,China,Watches,Panthère de Aurelle Watch,89,95,67,3.0,35,44,Low,Low,15,22.6,9074.71
2024-09-29,Sep 2024,cn-1,Aurelle Plaza 66 Shanghai,China,Watches,Panthère de Aurelle Watch,128,151,117,3.2,51,25,Low,Low,17,36.0,9074.71
2024-10-29,Oct 2024,cn-1,Aurelle Plaza 66 Shanghai,China,Watches,Panthère de Aurelle Watch,140,147,184,5.3,56,33,Low,Medium,35,35.0,9074.71
2024-11-28,Nov 2024,cn-1,Aurelle Plaza 66 Shanghai,China,Watches,Panthère de Aurelle Watch,123,124,137,4.6,49,26,Low,Low,32,29.5,9074.71
2024-12-28,Dec 2024,cn-1,Aurelle Plaza 66 Shanghai,China,Watches,Panthère de Aurelle Watch,151,180,154,3.6,60,44,Low,Low,35,42.9,9074.71
2025-01-27,Jan 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Watches,Panthère de Aurelle Watch,162,145,153,4.4,64,20,Low,Low,5,34.5,9074.71
2025-02-26,Feb 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Watches,Panthère de Aurelle Watch,156,163,151,3.9,62,17,Low,Low,7,38.8,9074.71
2025-03-28,Mar 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Watches,Panthère de Aurelle Watch,112,98,90,3.9,44,26,Low,Low,7,23.3,9074.71
2025-04-27,Apr 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Watches,Panthère de Aurelle Watch,106,90,98,4.6,42,30,Low,Low,25,21.4,9074.71
2025-05-27,May 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Watches,Panthère de Aurelle Watch,123,117,133,4.8,49,42,Low,Low,27,27.9,9074.71
2025-06-26,Jun 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Watches,Panthère de Aurelle Watch,100,91,73,3.4,40,26,Medium,Low,22,21.7,9074.71
2025-07-26,Jul 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Watches,Panthère de Aurelle Watch,84,87,65,3.1,33,39,Low,Low,27,20.7,9074.71
2025-08-25,Aug 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Watches,Panthère de Aurelle Watch,89,92,75,3.4,35,28,Low,Low,35,21.9,9074.71
2025-09-24,Sep 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Watches,Panthère de Aurelle Watch,128,151,136,3.8,51,14,Low,Low,5,36.0,9074.71
2025-10-24,Oct 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Watches,Panthère de Aurelle Watch,140,166,101,2.6,56,33,Medium,Low,7,39.5,9074.71
2025-11-23,Nov 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Watches,Panthère de Aurelle Watch,123,123,161,5.5,49,27,Low,Medium,10,29.3,9074.71
2024-07-01,Jul 2024,cn-2,Aurelle Kerry Centre Shanghai,China,Watches,Panthère de Aurelle Watch,18,18,20,4.7,7,87,Low,Low,6,4.3,9074.71
2024-07-31,Jul 2024,cn-2,Aurelle Kerry Centre Shanghai,China,Watches,Panthère de Aurelle Watch,18,17,21,5.2,7,58,Low,Low,3,4.0,9074.71
2024-08-30,Aug 2024,cn-2,Aurelle Kerry Centre Shanghai,China,Watches,Panthère de Aurelle Watch,20,17,16,4.0,8,71,Low,Low,12,4.0,9074.71
2024-09-29,Sep 2024,cn-2,Aurelle Kerry Centre Shanghai,China,Watches,Panthère de Aurelle Watch,28,32,31,4.1,11,33,Low,Low,7,7.6,9074.71
2024-10-29,Oct 2024,cn-2,Aurelle Kerry Centre Shanghai,China,Watches,Panthère de Aurelle Watch,31,37,39,4.4,12,53,Low,Medium,2,8.8,9074.71
2024-11-28,Nov 2024,cn-2,Aurelle Kerry Centre Shanghai,China,Watches,Panthère de Aurelle Watch,27,31,21,2.8,10,60,Low,Low,9,7.4,9074.71
2024-12-28,Dec 2024,cn-2,Aurelle Kerry Centre Shanghai,China,Watches,Panthère de Aurelle Watch,33,32,42,5.5,13,77,Low,Medium,10,7.6,9074.71
2025-01-27,Jan 2025,cn-2,Aurelle Kerry Centre Shanghai,China,Watches,Panthère de Aurelle Watch,36,35,39,4.7,14,81,Low,Low,3,8.3,9074.71
2025-02-26,Feb 2025,cn-2,Aurelle Kerry Centre Shanghai,China,Watches,Panthère de Aurelle Watch,35,40,33,3.5,14,68,Low,Low,12,9.5,9074.71
2025-03-28,Mar 2025,cn-2,Aurelle Kerry Centre Shanghai,China,Watches,Panthère de Aurelle Watch,25,27,19,3.0,10,44,Low,Low,1,6.4,9074.71
2025-04-27,Apr 2025,cn-2,Aurelle Kerry Centre Shanghai,China,Watches,Panthère de Aurelle Watch,23,22,27,5.2,9,67,Low,Low,8,5.2,9074.71
2025-05-27,May 2025,cn-2,Aurelle Kerry Centre Shanghai,China,Watches,Panthère de Aurelle Watch,27,28,25,3.7,10,48,Low,Low,6,6.7,9074.71
2025-06-26,Jun 2025,cn-2,Aurelle Kerry Centre Shanghai,China,Watches,Panthère de Aurelle Watch,22,23,29,5.3,8,86,Low,Medium,12,5.5,9074.71
2025-07-26,Jul 2025,cn-2,Aurelle Kerry Centre Shanghai,China,Watches,Panthère de Aurelle Watch,18,19,13,2.9,7,90,Medium,Low,16,4.5,9074.71
2025-08-25,Aug 2025,cn-2,Aurelle Kerry Centre Shanghai,China,Watches,Panthère de Aurelle Watch,20,22,19,3.7,8,88,Low,Low,4,5.2,9074.71
2025-09-24,Sep 2025,cn-2,Aurelle Kerry Centre Shanghai,China,Watches,Panthère de Aurelle Watch,28,24,30,5.3,11,49,Low,Low,10,5.7,9074.71
2025-10-24,Oct 2025,cn-2,Aurelle Kerry Centre Shanghai,China,Watches,Panthère de Aurelle Watch,31,29,35,5.1,12,50,Low,Low,3,6.9,9074.71
2025-11-23,Nov 2025,cn-2,Aurelle Kerry Centre Shanghai,China,Watches,Panthère de Aurelle Watch,27,28,33,4.9,10,40,Low,Medium,13,6.7,9074.71
2024-07-01,Jul 2024,cn-3,Aurelle SKP Beijing,China,Watches,Panthère de Aurelle Watch,84,77,91,5.0,33,21,Low,Low,17,18.3,9074.71
2024-07-31,Jul 2024,cn-3,Aurelle SKP Beijing,China,Watches,Panthère de Aurelle Watch,84,78,95,5.1,33,31,Low,Low,22,18.6,9074.71
2024-08-30,Aug 2024,cn-3,Aurelle SKP Beijing,China,Watches,Panthère de Aurelle Watch,90,90,114,5.3,36,40,Low,Medium,22,21.4,9074.71
2024-09-29,Sep 2024,cn-3,Aurelle SKP Beijing,China,Watches,Panthère de Aurelle Watch,129,118,147,5.2,51,27,Low,Low,17,28.1,9074.71
2024-10-29,Oct 2024,cn-3,Aurelle SKP Beijing,China,Watches,Panthère de Aurelle Watch,141,145,174,5.0,56,30,Low,Medium,15,34.5,9074.71
2024-11-28,Nov 2024,cn-3,Aurelle SKP Beijing,China,Watches,Panthère de Aurelle Watch,124,110,149,5.7,49,42,Low,Medium,20,26.2,9074.71
2024-12-28,Dec 2024,cn-3,Aurelle SKP Beijing,China,Watches,Panthère de Aurelle Watch,152,162,210,5.4,60,35,Low,Medium,30,38.6,9074.71
2025-01-27,Jan 2025,cn-3,Aurelle SKP Beijing,China,Watches,Panthère de Aurelle Watch,163,151,114,3.2,65,30,Medium,Low,30,36.0,9074.71
2025-02-26,Feb 2025,cn-3,Aurelle SKP Beijing,China,Watches,Panthère de Aurelle Watch,158,155,201,5.4,63,12,Low,Medium,17,36.9,9074.71
2025-03-28,Mar 2025,cn-3,Aurelle SKP Beijing,China,Watches,Panthère de Aurelle Watch,113,117,84,3.0,45,37,Medium,Low,20,27.9,9074.71
2025-04-27,Apr 2025,cn-3,Aurelle SKP Beijing,China,Watches,Panthère de Aurelle Watch,107,113,110,4.1,42,34,Low,Low,2,26.9,9074.71
2025-05-27,May 2025,cn-3,Aurelle SKP Beijing,China,Watches,Panthère de Aurelle Watch,124,126,129,4.3,49,40,Low,Low,12,30.0,9074.71
2025-06-26,Jun 2025,cn-3,Aurelle SKP Beijing,China,Watches,Panthère de Aurelle Watch,101,97,124,5.4,40,33,Low,Medium,10,23.1,9074.71
2025-07-26,Jul 2025,cn-3,Aurelle SKP Beijing,China,Watches,Panthère de Aurelle Watch,84,73,117,6.7,33,12,Low,Medium,15,17.4,9074.71
2025-08-25,Aug 2025,cn-3,Aurelle SKP Beijing,China,Watches,Panthère de Aurelle Watch,90,107,96,3.8,36,15,Low,Low,25,25.5,9074.71
2025-09-24,Sep 2025,cn-3,Aurelle SKP Beijing,China,Watches,Panthère de Aurelle Watch,129,116,94,3.4,51,25,Medium,Low,25,27.6,9074.71
2025-10-24,Oct 2025,cn-3,Aurelle SKP Beijing,China,Watches,Panthère de Aurelle Watch,141,132,121,3.9,56,24,Low,Low,7,31.4,9074.71
2025-11-23,Nov 2025,cn-3,Aurelle SKP Beijing,China,Watches,Panthère de Aurelle Watch,124,114,124,4.6,49,31,Low,Low,17,27.1,9074.71
2024-07-01,Jul 2024,cn-4,Aurelle Taikoo Li Chengdu,China,Watches,Panthère de Aurelle Watch,29,31,38,5.1,11,49,Low,Medium,6,7.4,9074.71
2024-07-31,Jul 2024,cn-4,Aurelle Taikoo Li Chengdu,China,Watches,Panthère de Aurelle Watch,29,29,23,3.3,11,81,Low,Low,1,6.9,9074.71
2024-08-30,Aug 2024,cn-4,Aurelle Taikoo Li Chengdu,China,Watches,Panthère de Aurelle Watch,31,36,29,3.4,12,31,Low,Low,8,8.6,9074.71
2024-09-29,Sep 2024,cn-4,Aurelle Taikoo Li Chengdu,China,Watches,Panthère de Aurelle Watch,44,41,33,3.4,17,18,Low,Low,13,9.8,9074.71
2024-10-29,Oct 2024,cn-4,Aurelle Taikoo Li Chengdu,China,Watches,Panthère de Aurelle Watch,48,41,50,5.1,19,70,Low,Low,16,9.8,9074.71
2024-11-28,Nov 2024,cn-4,Aurelle Taikoo Li Chengdu,China,Watches,Panthère de Aurelle Watch,42,50,52,4.4,16,52,Low,Medium,10,11.9,9074.71
2024-12-28,Dec 2024,cn-4,Aurelle Taikoo Li Chengdu,China,Watches,Panthère de Aurelle Watch,52,47,58,5.2,20,69,Low,Low,2,11.2,9074.71
2025-01-27,Jan 2025,cn-4,Aurelle Taikoo Li Chengdu,China,Watches,Panthère de Aurelle Watch,56,47,43,3.8,22,49,Low,Low,14,11.2,9074.71
2025-02-26,Feb 2025,cn-4,Aurelle Taikoo Li Chengdu,China,Watches,Panthère de Aurelle Watch,54,50,68,5.7,21,88,Low,Medium,8,11.9,9074.71
2025-03-28,Mar 2025,cn-4,Aurelle Taikoo Li Chengdu,China,Watches,Panthère de Aurelle Watch,39,34,36,4.4,15,32,Low,Low,16,8.1,9074.71
2025-04-27,Apr 2025,cn-4,Aurelle Taikoo Li Chengdu,China,Watches,Panthère de Aurelle Watch,37,34,41,5.1,14,35,Low,Low,14,8.1,9074.71
2025-05-27,May 2025,cn-4,Aurelle Taikoo Li Chengdu,China,Watches,Panthère de Aurelle Watch,42,48,50,4.4,16,35,Low,Low,4,11.4,9074.71
2025-06-26,Jun 2025,cn-4,Aurelle Taikoo Li Chengdu,China,Watches,Panthère de Aurelle Watch,35,35,30,3.6,14,24,Low,Low,2,8.3,9074.71
2025-07-26,Jul 2025,cn-4,Aurelle Taikoo Li Chengdu,China,Watches,Panthère de Aurelle Watch,29,34,28,3.5,11,41,Low,Low,13,8.1,9074.71
2025-08-25,Aug 2025,cn-4,Aurelle Taikoo Li Chengdu,China,Watches,Panthère de Aurelle Watch,31,31,34,4.6,12,43,Low,Low,1,7.4,9074.71
2025-09-24,Sep 2025,cn-4,Aurelle Taikoo Li Chengdu,China,Watches,Panthère de Aurelle Watch,44,49,53,4.5,17,80,Low,Medium,1,11.7,9074.71
2025-10-24,Oct 2025,cn-4,Aurelle Taikoo Li Chengdu,China,Watches,Panthère de Aurelle Watch,48,54,51,4.0,19,31,Low,Low,3,12.9,9074.71
2025-11-23,Nov 2025,cn-4,Aurelle Taikoo Li Chengdu,China,Watches,Panthère de Aurelle Watch,42,46,43,3.9,16,19,Low,Low,9,11.0,9074.71
2024-07-01,Jul 2024,cn-5,Aurelle MixC Shenzhen,China,Watches,Panthère de Aurelle Watch,24,25,19,3.2,9,18,Low,Low,3,6.0,9074.71
2024-07-31,Jul 2024,cn-5,Aurelle MixC Shenzhen,China,Watches,Panthère de Aurelle Watch,24,20,20,4.2,9,64,Low,Low,15,4.8,9074.71
2024-08-30,Aug 2024,cn-5,Aurelle MixC Shenzhen,China,Watches,Panthère de Aurelle Watch,25,28,22,3.3,10,43,Low,Low,6,6.7,9074.71
2024-09-29,Sep 2024,cn-5,Aurelle MixC Shenzhen,China,Watches,Panthère de Aurelle Watch,36,35,32,3.9,14,82,Low,Low,16,8.3,9074.71
2024-10-29,Oct 2024,cn-5,Aurelle MixC Shenzhen,China,Watches,Panthère de Aurelle Watch,40,39,38,4.1,16,87,Low,Low,9,9.3,9074.71
2024-11-28,Nov 2024,cn-5,Aurelle MixC Shenzhen,China,Watches,Panthère de Aurelle Watch,35,30,46,6.5,14,18,Low,Medium,6,7.1,9074.71
2024-12-28,Dec 2024,cn-5,Aurelle MixC Shenzhen,China,Watches,Panthère de Aurelle Watch,43,49,51,4.4,17,45,Low,Low,6,11.7,9074.71
2025-01-27,Jan 2025,cn-5,Aurelle MixC Shenzhen,China,Watches,Panthère de Aurelle Watch,46,52,34,2.7,18,45,Medium,Low,6,12.4,9074.71
2025-02-26,Feb 2025,cn-5,Aurelle MixC Shenzhen,China,Watches,Panthère de Aurelle Watch,44,50,41,3.4,17,74,Low,Low,14,11.9,9074.71
2025-03-28,Mar 2025,cn-5,Aurelle MixC Shenzhen,China,Watches,Panthère de Aurelle Watch,32,27,34,5.3,12,24,Low,Low,9,6.4,9074.71
2025-04-27,Apr 2025,cn-5,Aurelle MixC Shenzhen,China,Watches,Panthère de Aurelle Watch,30,32,35,4.6,12,90,Low,Low,7,7.6,9074.71
2025-05-27,May 2025,cn-5,Aurelle MixC Shenzhen,China,Watches,Panthère de Aurelle Watch,35,36,28,3.3,14,81,Low,Low,7,8.6,9074.71
2025-06-26,Jun 2025,cn-5,Aurelle MixC Shenzhen,China,Watches,Panthère de Aurelle Watch,28,29,36,5.2,11,68,Low,Medium,15,6.9,9074.71
2025-07-26,Jul 2025,cn-5,Aurelle MixC Shenzhen,China,Watches,Panthère de Aurelle Watch,24,27,16,2.5,9,46,Medium,Low,10,6.4,9074.71
2025-08-25,Aug 2025,cn-5,Aurelle MixC Shenzhen,China,Watches,Panthère de Aurelle Watch,25,25,20,3.3,10,67,Low,Low,7,6.0,9074.71
2025-09-24,Sep 2025,cn-5,Aurelle MixC Shenzhen,China,Watches,Panthère de Aurelle Watch,36,37,50,5.7,14,87,Low,Medium,12,8.8,9074.71
2025-10-24,Oct 2025,cn-5,Aurelle MixC Shenzhen,China,Watches,Panthère de Aurelle Watch,40,38,44,4.9,16,47,Low,Low,1,9.0,9074.71
2025-11-23,Nov 2025,cn-5,Aurelle MixC Shenzhen,China,Watches,Panthère de Aurelle Watch,35,30,29,4.1,14,39,Low,Low,14,7.1,9074.71
2024-07-01,Jul 2024,jp-1,Aurelle Mansion Tokyo Ginza,Japan,Watches,Panthère de Aurelle Watch,46,51,43,3.6,18,44,Low,Low,22,12.1,9074.71
2024-07-31,Jul 2024,jp-1,Aurelle Mansion Tokyo Ginza,Japan,Watches,Panthère de Aurelle Watch,46,54,63,4.9,18,14,Low,Medium,22,12.9,9074.71
2024-08-30,Aug 2024,jp-1,Aurelle Mansion Tokyo Ginza,Japan,Watches,Panthère de Aurelle Watch,49,52,52,4.2,19,15,Low,Low,10,12.4,9074.71
2024-09-29,Sep 2024,jp-1,Aurelle Mansion Tokyo Ginza,Japan,Watches,Panthère de Aurelle Watch,71,72,67,3.9,28,43,Low,Low,32,17.1,9074.71
2024-10-29,Oct 2024,jp-1,Aurelle Mansion Tokyo Ginza,Japan,Watches,Panthère de Aurelle Watch,77,66,63,4.0,30,29,Low,Low,10,15.7,9074.71
2024-11-28,Nov 2024,jp-1,Aurelle Mansion Tokyo Ginza,Japan,Watches,Panthère de Aurelle Watch,68,77,77,4.2,27,17,Low,Low,10,18.3,9074.71
2024-12-28,Dec 2024,jp-1,Aurelle Mansion Tokyo Ginza,Japan,Watches,Panthère de Aurelle Watch,83,81,112,5.8,33,36,Low,Medium,22,19.3,9074.71
2025-01-27,Jan 2025,jp-1,Aurelle Mansion Tokyo Ginza,Japan,Watches,Panthère de Aurelle Watch,89,79,78,4.1,35,24,Low,Low,15,18.8,9074.71
2025-02-26,Feb 2025,jp-1,Aurelle Mansion Tokyo Ginza,Japan,Watches,Panthère de Aurelle Watch,86,73,117,6.7,34,27,Low,Medium,2,17.4,9074.71
2025-03-28,Mar 2025,jp-1,Aurelle Mansion Tokyo Ginza,Japan,Watches,Panthère de Aurelle Watch,62,70,53,3.2,24,37,Low,Low,35,16.7,9074.71
2025-04-27,Apr 2025,jp-1,Aurelle Mansion Tokyo Ginza,Japan,Watches,Panthère de Aurelle Watch,58,57,78,5.7,23,42,Low,Medium,17,13.6,9074.71
2025-05-27,May 2025,jp-1,Aurelle Mansion Tokyo Ginza,Japan,Watches,Panthère de Aurelle Watch,68,58,75,5.4,27,16,Low,Low,7,13.8,9074.71
2025-06-26,Jun 2025,jp-1,Aurelle Mansion Tokyo Ginza,Japan,Watches,Panthère de Aurelle Watch,55,57,47,3.5,22,30,Low,Low,15,13.6,9074.71
2025-07-26,Jul 2025,jp-1,Aurelle Mansion Tokyo Ginza,Japan,Watches,Panthère de Aurelle Watch,46,46,36,3.3,18,14,Low,Low,32,11.0,9074.71
2025-08-25,Aug 2025,jp-1,Aurelle Mansion Tokyo Ginza,Japan,Watches,Panthère de Aurelle Watch,49,52,58,4.7,19,40,Low,Low,10,12.4,9074.71
2025-09-24,Sep 2025,jp-1,Aurelle Mansion Tokyo Ginza,Japan,Watches,Panthère de Aurelle Watch,71,83,63,3.2,28,45,Low,Low,27,19.8,9074.71
2025-10-24,Oct 2025,jp-1,Aurelle Mansion Tokyo Ginza,Japan,Watches,Panthère de Aurelle Watch,77,75,76,4.2,30,42,Low,Low,22,17.9,9074.71
2025-11-23,Nov 2025,jp-1,Aurelle Mansion Tokyo Ginza,Japan,Watches,Panthère de Aurelle Watch,68,76,79,4.4,27,12,Low,Low,35,18.1,9074.71
2024-07-01,Jul 2024,jp-2,Aurelle Omotesando Tokyo,Japan,Watches,Panthère de Aurelle Watch,10,11,13,5.0,4,58,Low,Medium,8,2.6,9074.71
2024-07-31,Jul 2024,jp-2,Aurelle Omotesando Tokyo,Japan,Watches,Panthère de Aurelle Watch,10,9,7,3.3,4,23,Medium,Low,14,2.1,9074.71
2024-08-30,Aug 2024,jp-2,Aurelle Omotesando Tokyo,Japan,Watches,Panthère de Aurelle Watch,11,11,7,2.7,4,31,Medium,Low,4,2.6,9074.71
2024-09-29,Sep 2024,jp-2,Aurelle Omotesando Tokyo,Japan,Watches,Panthère de Aurelle Watch,16,15,15,4.2,6,72,Low,Low,8,3.6,9074.71
2024-10-29,Oct 2024,jp-2,Aurelle Omotesando Tokyo,Japan,Watches,Panthère de Aurelle Watch,17,15,22,6.1,6,18,Low,Medium,4,3.6,9074.71
2024-11-28,Nov 2024,jp-2,Aurelle Omotesando Tokyo,Japan,Watches,Panthère de Aurelle Watch,15,15,12,3.3,6,35,Low,Low,15,3.6,9074.71
2024-12-28,Dec 2024,jp-2,Aurelle Omotesando Tokyo,Japan,Watches,Panthère de Aurelle Watch,18,20,15,3.1,7,60,Low,Low,9,4.8,9074.71
2025-01-27,Jan 2025,jp-2,Aurelle Omotesando Tokyo,Japan,Watches,Panthère de Aurelle Watch,20,20,14,2.9,8,78,Medium,Low,8,4.8,9074.71
2025-02-26,Feb 2025,jp-2,Aurelle Omotesando Tokyo,Japan,Watches,Panthère de Aurelle Watch,19,20,16,3.3,7,50,Low,Low,12,4.8,9074.71
2025-03-28,Mar 2025,jp-2,Aurelle Omotesando Tokyo,Japan,Watches,Panthère de Aurelle Watch,14,14,15,4.5,5,49,Low,Low,15,3.3,9074.71
2025-04-27,Apr 2025,jp-2,Aurelle Omotesando Tokyo,Japan,Watches,Panthère de Aurelle Watch,13,14,10,3.0,5,36,Low,Low,2,3.3,9074.71
2025-05-27,May 2025,jp-2,Aurelle Omotesando Tokyo,Japan,Watches,Panthère de Aurelle Watch,15,16,10,2.6,6,64,Medium,Low,2,3.8,9074.71
2025-06-26,Jun 2025,jp-2,Aurelle Omotesando Tokyo,Japan,Watches,Panthère de Aurelle Watch,12,10,10,4.2,4,24,Low,Low,13,2.4,9074.71
2025-07-26,Jul 2025,jp-2,Aurelle Omotesando Tokyo,Japan,Watches,Panthère de Aurelle Watch,10,11,12,4.6,4,26,Low,Low,15,2.6,9074.71
2025-08-25,Aug 2025,jp-2,Aurelle Omotesando Tokyo,Japan,Watches,Panthère de Aurelle Watch,11,10,9,3.8,4,23,Low,Low,8,2.4,9074.71
2025-09-24,Sep 2025,jp-2,Aurelle Omotesando Tokyo,Japan,Watches,Panthère de Aurelle Watch,16,14,11,3.3,6,43,Medium,Low,2,3.3,9074.71
2025-10-24,Oct 2025,jp-2,Aurelle Omotesando Tokyo,Japan,Watches,Panthère de Aurelle Watch,17,14,23,7.0,6,35,Low,Medium,8,3.3,9074.71
2025-11-23,Nov 2025,jp-2,Aurelle Omotesando Tokyo,Japan,Watches,Panthère de Aurelle Watch,15,14,17,5.2,6,35,Low,Low,10,3.3,9074.71
2024-07-01,Jul 2024,jp-3,Aurelle Shinsaibashi Osaka,Japan,Watches,Panthère de Aurelle Watch,11,9,13,6.2,4,21,Low,Low,2,2.1,9074.71
2024-07-31,Jul 2024,jp-3,Aurelle Shinsaibashi Osaka,Japan,Watches,Panthère de Aurelle Watch,11,11,10,3.8,4,42,Low,Low,15,2.6,9074.71
2024-08-30,Aug 2024,jp-3,Aurelle Shinsaibashi Osaka,Japan,Watches,Panthère de Aurelle Watch,12,12,9,3.1,4,60,Low,Low,12,2.9,9074.71
2024-09-29,Sep 2024,jp-3,Aurelle Shinsaibashi Osaka,Japan,Watches,Panthère de Aurelle Watch,17,14,20,6.1,6,77,Low,Low,3,3.3,9074.71
2024-10-29,Oct 2024,jp-3,Aurelle Shinsaibashi Osaka,Japan,Watches,Panthère de Aurelle Watch,18,15,20,5.6,7,82,Low,Low,12,3.6,9074.71
2024-11-28,Nov 2024,jp-3,Aurelle Shinsaibashi Osaka,Japan,Watches,Panthère de Aurelle Watch,16,14,22,6.7,6,24,Low,Medium,12,3.3,9074.71
2024-12-28,Dec 2024,jp-3,Aurelle Shinsaibashi Osaka,Japan,Watches,Panthère de Aurelle Watch,20,20,21,4.4,8,18,Low,Low,6,4.8,9074.71
2025-01-27,Jan 2025,jp-3,Aurelle Shinsaibashi Osaka,Japan,Watches,Panthère de Aurelle Watch,21,23,19,3.5,8,69,Low,Low,3,5.5,9074.71
